"","playerID","yearID","stint","teamID","lgID","POS","G","GS","InnOuts","PO","A","E","DP","PB","WP","SB","CS","ZR"
"288","hickmch01",1901,1,"NY1","NL","3B",15,0,0,20,32,10,2,0,0,0,0,0
"289","hickmch01",1901,1,"NY1","NL","OF",50,0,0,58,8,7,1,0,0,0,0,0
"290","hickmch01",1901,1,"NY1","NL","P",9,0,0,6,19,2,2,0,0,0,0,0
"291","hickmch01",1901,1,"NY1","NL","SS",23,0,0,47,77,15,4,0,0,0,0,0
"292","highed01",1901,1,"DET","AL","P",4,0,0,2,3,0,1,0,0,0,0,0
"293","hintojo01",1901,1,"BSN","NL","3B",4,0,0,4,5,3,0,0,0,0,0,0
"294","hoffebi01",1901,1,"CLE","AL","P",16,0,0,5,29,1,1,0,0,0,0,0
"295","hoffebi01",1901,1,"CLE","AL","SS",1,0,0,3,2,2,0,0,0,0,0,0
"296","hoffmla01",1901,1,"CHN","NL","2B",1,0,0,1,1,0,0,0,0,0,0,0
"297","hoffmla01",1901,1,"CHN","NL","3B",5,0,0,5,7,3,0,0,0,0,0,0
"298","hoganha01",1901,1,"CLE","AL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"299","hogrige01",1901,1,"MLA","AL","OF",54,0,0,134,3,15,1,0,0,0,0,0
"300","holmedu01",1901,1,"DET","AL","OF",131,0,0,217,18,24,5,0,0,0,0,0
"301","howelha01",1901,1,"BLA","AL","1B",2,0,0,18,0,0,0,0,0,0,0,0
"302","howelha01",1901,1,"BLA","AL","2B",1,0,0,2,3,0,0,0,0,0,0,0
"303","howelha01",1901,1,"BLA","AL","OF",9,0,0,12,2,2,0,0,0,0,0,0
"304","howelha01",1901,1,"BLA","AL","P",37,0,0,13,73,9,5,0,0,0,0,0
"305","howelha01",1901,1,"BLA","AL","SS",6,0,0,14,15,5,1,0,0,0,0,0
"306","hoydu01",1901,1,"CHA","AL","OF",132,0,0,278,16,13,6,0,0,0,0,0
"307","hugheja01",1901,1,"BRO","NL","P",31,0,0,18,66,6,5,0,0,0,0,0
"308","hugheto01",1901,1,"CHN","NL","OF",1,0,0,0,0,0,0,0,0,0,0,0
"309","hugheto01",1901,1,"CHN","NL","P",37,0,0,12,58,6,4,0,0,0,0,0
"310","hurleje02",1901,1,"CIN","NL","C",7,0,0,39,6,3,0,0,0,0,0,0
"311","hustibe01",1901,1,"MLA","AL","1B",1,0,0,6,0,1,0,0,0,0,0,0
"312","hustibe01",1901,1,"MLA","AL","3B",1,0,0,0,0,0,0,0,0,0,0,0
"313","hustibe01",1901,1,"MLA","AL","P",34,0,0,16,82,8,4,0,0,0,0,0
"314","irwinch01",1901,1,"CIN","NL","3B",67,0,0,87,139,27,10,0,0,0,0,0
"315","irwinch01",1901,2,"BRO","NL","3B",65,0,0,88,106,9,5,0,0,0,0,0
"316","isbelfr01",1901,1,"CHA","AL","1B",137,0,0,1387,101,31,79,0,0,0,0,0
"317","isbelfr01",1901,1,"CHA","AL","2B",2,0,0,1,2,0,0,0,0,0,0,0
"318","isbelfr01",1901,1,"CHA","AL","3B",1,0,0,0,2,1,0,0,0,0,0,0
"319","isbelfr01",1901,1,"CHA","AL","P",1,0,0,0,1,0,0,0,0,0,0,0
"320","isbelfr01",1901,1,"CHA","AL","SS",1,0,0,1,1,0,0,0,0,0,0,0
"321","jacklfr01",1901,1,"PHI","NL","3B",1,0,0,0,1,0,0,0,0,0,0,0
"322","jacklfr01",1901,1,"PHI","NL","C",30,0,0,126,39,5,3,11,0,0,0,0
"323","jacksji01",1901,1,"BLA","AL","OF",96,0,0,234,4,7,1,0,0,0,0,0
"324","jennihu01",1901,1,"PHI","NL","1B",80,0,0,745,38,17,20,0,0,0,0,0
"325","jennihu01",1901,1,"PHI","NL","2B",1,0,0,1,6,0,1,0,0,0,0,0
"326","jennihu01",1901,1,"PHI","NL","SS",1,0,0,4,2,1,0,0,0,0,0,0
"327","jonesch03",1901,1,"BOS","AL","OF",10,0,0,13,0,1,0,0,0,0,0,0
"328","jonesco01",1901,1,"SLN","NL","P",10,0,0,7,25,0,1,0,0,0,0,0
"329","jonesda01",1901,1,"MLA","AL","OF",14,0,0,41,0,4,0,0,0,0,0,0
"330","jonesfi01",1901,1,"CHA","AL","OF",133,0,0,216,20,16,5,0,0,0,0,0
"331","jonesji01",1901,1,"NY1","NL","OF",20,0,0,32,4,4,1,0,0,0,0,0
"332","jonesji01",1901,1,"NY1","NL","P",1,0,0,1,2,1,0,0,0,0,0,0
"333","jordasl01",1901,1,"BLA","AL","1B",1,0,0,13,0,2,0,0,0,0,0,0
"334","jordati01",1901,1,"WS1","AL","1B",6,0,0,62,2,4,2,0,0,0,0,0
"335","kahoemi01",1901,1,"CIN","NL","C",4,0,0,13,3,0,1,5,0,0,0,0
"336","kahoemi01",1901,2,"CHN","NL","1B",6,0,0,37,4,5,2,0,0,0,0,0
"337","kahoemi01",1901,2,"CHN","NL","C",63,0,0,368,74,12,8,14,0,0,0,0
"338","karnsbi01",1901,1,"BLA","AL","P",3,0,0,1,3,0,0,0,0,0,0,0
"339","katolja01",1901,1,"CHA","AL","P",27,0,0,11,71,8,1,0,0,0,0,0
"340","keelewi01",1901,1,"BRO","NL","2B",3,0,0,5,8,0,0,0,0,0,0,0
"341","keelewi01",1901,1,"BRO","NL","3B",10,0,0,8,11,6,2,0,0,0,0,0
"342","keelewi01",1901,1,"BRO","NL","OF",125,0,0,181,17,3,4,0,0,0,0,0
"343","keistbi01",1901,1,"BLA","AL","SS",112,0,0,231,322,97,30,0,0,0,0,0
"344","kellejo01",1901,1,"BRO","NL","1B",115,0,0,984,82,27,63,0,0,0,0,0
"345","kellejo01",1901,1,"BRO","NL","3B",5,0,0,4,10,2,0,0,0,0,0,0
"346","kelluwi01",1901,1,"BOS","AL","P",6,0,0,2,18,0,0,0,0,0,0,0
"347","kennebr01",1901,1,"BRO","NL","P",14,0,0,3,20,1,1,0,0,0,0,0
"348","ketchfr01",1901,1,"PHA","AL","OF",5,0,0,7,0,1,0,0,0,0,0,0
"349","kitsofr01",1901,1,"BRO","NL","1B",1,0,0,4,0,0,0,0,0,0,0,0
"350","kitsofr01",1901,1,"BRO","NL","OF",2,0,0,2,0,0,0,0,0,0,0,0
"351","kitsofr01",1901,1,"BRO","NL","P",38,0,0,13,56,4,2,0,0,0,0,0
"352","kittrma01",1901,1,"BSN","NL","C",113,0,0,581,136,12,7,11,0,0,0,0
"353","klingjo01",1901,1,"CHN","NL","1B",1,0,0,6,0,1,0,0,0,0,0,0
"354","klingjo01",1901,1,"CHN","NL","C",69,0,0,319,75,20,7,14,0,0,0,0
"355","klingjo01",1901,1,"CHN","NL","OF",1,0,0,3,0,0,0,0,0,0,0,0
"356","krausch01",1901,1,"CIN","NL","2B",1,0,0,0,0,0,0,0,0,0,0,0
"357","kruegot01",1901,1,"SLN","NL","3B",142,0,0,171,275,60,11,0,0,0,0,0
"358","lachaca01",1901,1,"CLE","AL","1B",133,0,0,1342,58,30,73,0,0,0,0,0
"359","lajoina01",1901,1,"PHA","AL","2B",119,0,0,395,381,32,60,0,0,0,0,0
"360","lajoina01",1901,1,"PHA","AL","SS",12,0,0,35,43,2,3,0,0,0,0,0
"361","latimta01",1901,1,"BLA","AL","C",1,0,0,4,0,0,0,1,0,0,0,0
"362","laudebi01",1901,1,"PHA","AL","3B",2,0,0,4,6,2,0,0,0,0,0,0
"363","lawsobo01",1901,1,"BSN","NL","3B",1,0,0,0,0,2,0,0,0,0,0,0
"364","lawsobo01",1901,1,"BSN","NL","OF",3,0,0,5,1,0,0,0,0,0,0,0
"365","lawsobo01",1901,1,"BSN","NL","P",6,0,0,1,17,2,0,0,0,0,0,0
"366","leachto01",1901,1,"PIT","NL","3B",92,0,0,122,196,34,9,0,0,0,0,0
"367","leachto01",1901,1,"PIT","NL","SS",4,0,0,8,12,1,2,0,0,0,0,0
"368","leahyto01",1901,1,"MLA","AL","2B",1,0,0,1,3,1,1,0,0,0,0,0
"369","leahyto01",1901,1,"MLA","AL","C",28,0,0,93,35,8,4,6,0,0,0,0
"370","leahyto01",1901,1,"MLA","AL","OF",2,0,0,1,0,0,0,0,0,0,0,0
"371","leahyto01",1901,2,"PHA","AL","C",1,0,0,3,3,0,0,1,0,0,0,0
"372","leahyto01",1901,2,"PHA","AL","OF",2,0,0,2,0,0,0,0,0,0,0,0
"373","leahyto01",1901,2,"PHA","AL","SS",1,0,0,2,0,0,0,0,0,0,0,0
"374","leevesa01",1901,1,"PIT","NL","P",21,0,0,3,54,2,0,0,0,0,0,0
"375","leewa01",1901,1,"WS1","AL","OF",7,0,0,5,1,2,0,0,0,0,0,0
"376","leewa01",1901,1,"WS1","AL","P",36,0,0,11,81,5,3,0,0,0,0,0
"377","leitndu01",1901,1,"PHA","AL","P",1,0,0,0,0,0,0,0,0,0,0,0
"378","leitndu01",1901,2,"NY1","NL","P",2,0,0,0,3,0,0,0,0,0,0,0
"379","lewiste01",1901,1,"BOS","AL","P",39,0,0,7,84,7,1,0,0,0,0,0
"380","lindebo01",1901,1,"PHA","AL","OF",3,0,0,2,1,2,0,0,0,0,0,0
"381","livinja01",1901,1,"NY1","NL","P",2,0,0,0,1,0,0,0,0,0,0,0
"382","livinpa01",1901,1,"CLE","AL","C",1,0,0,0,1,0,0,0,0,0,0,0
"383","lochhha01",1901,1,"DET","AL","SS",1,0,0,2,4,1,0,0,0,0,0,0
"384","lochhha01",1901,2,"PHA","AL","SS",9,0,0,10,18,9,1,0,0,0,0,0
"385","longhe01",1901,1,"BSN","NL","SS",138,0,0,304,468,44,55,0,0,0,0,0
"386","loospe01",1901,1,"PHA","AL","P",1,0,0,0,1,0,0,0,0,0,0,0
"387","lowebo01",1901,1,"BSN","NL","2B",18,0,0,52,52,5,9,0,0,0,0,0
"388","lowebo01",1901,1,"BSN","NL","3B",111,0,0,149,192,33,12,0,0,0,0,0
